# TStellate2_CT2 Optimisation
# 20130903+16:43:49
 
#param.w.x[lsr][ts] = 0.0014116	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.001099	[1e-07,0.3]
#param.w.x[ds][ts] = 0.00041157	[1e-07,0.3]
#param.w.x[tv][ts] = 0.00015319	[1e-07,0.3]
#param.w.x[glg][ts] = 0.00038271	[1e-07,0.3]
# final error=93.201838
# Threshold level 20 
# Threshold rate 0 
# TS exemplar RMP -60.9
# TS exemplar CF 9100
# CV RMS errors:	7.022	22.37	6.718	
# CV Penalties :	0	0	0	0	0	0	0	0	0	0	0	0	10.79	0	0	0	0	10.22	0	0	10	0	0	0	0	0	0	0	10.5	0	
# IV RMS errors:	6.688	2.648	6.245	
# IV Penalties :	
# Final Error  93.2018   93.2018
# Time	 IV @spl=20 (mV)	 IV @spl=30 (mV)	 IV @spl=40 (mV)
8.30	-55.021768	-61.250553	-61.314671
8.40	-55.459328	-61.489343	-61.115003
8.50	-55.896182	-61.702541	-60.810105
8.60	-56.459099	-61.959929	-60.301955
8.70	-56.966632	-62.109961	-59.898458
8.80	-57.262444	-62.055328	-59.606395
8.90	-57.354390	-61.770327	-59.246271
9.00	-57.376046	-61.544614	-58.432872
9.10	-57.439914	-61.343946	-57.792933
9.20	-57.595056	-60.815042	-57.197346
9.30	-57.717179	-60.260333	-56.528133
9.40	-57.931274	-59.899618	-55.784033
9.50	-58.078975	-59.333999	-55.075171
9.60	-58.089415	-58.701131	-54.275352
9.70	-57.724461	-58.026363	-53.288358
9.80	-57.315501	-57.000601	-52.177520
9.90	-56.950848	-55.925031	-50.409700
10.00	-56.368432	-54.618100	-48.624818
10.10	-55.711886	-53.760934	-47.140391
10.20	-54.945980	-52.784796	-45.378822
10.30	-54.329576	-51.862361	-43.084217
10.40	-53.657616	-50.975720	-42.594647
10.50	-52.712158	-50.088975	-43.152473
10.60	-51.255711	-49.616545	-45.152919
10.70	-48.830666	-49.561065	-47.612826
10.80	-46.000523	-48.929291	-48.670384
10.90	-44.295021	-48.178393	-47.469265
11.00	-41.943787	-47.486193	-46.461880
11.10	-42.481914	-46.544015	-45.979302
11.20	-42.422843	-46.174556	-46.330435
11.30	-43.788931	-45.282987	-46.427390
11.40	-45.111173	-43.507442	-46.739461
11.50	-45.421233	-42.831947	-46.661371
11.60	-46.948277	-43.583159	-48.166852
11.70	-47.994613	-44.885317	-49.864185
11.80	-49.529294	-47.309213	-51.899067
11.90	-50.360832	-48.524722	-53.313035
12.00	-50.523792	-50.288549	-53.956056
12.10	-50.877327	-52.240651	-54.046458
12.20	-51.286912	-53.995166	-53.336851
12.30	-51.714746	-54.926321	-52.209869
12.40	-52.465206	-54.984141	-51.742182
12.50	-52.595898	-54.276030	-51.623008
12.60	-52.320083	-53.325955	-51.594565
12.70	-50.841769	-52.642994	-51.190992
12.80	-49.644426	-52.060585	-50.844494
12.90	-48.596154	-51.761222	-50.331979
13.00	-47.988544	-51.267427	-50.296560
13.10	-48.416648	-50.342361	-49.833922
13.20	-48.434077	-49.289213	-49.495167
13.30	-49.063452	-48.825075	-48.575403
13.40	-47.983694	-49.300354	-48.981213
13.50	-46.534487	-50.359540	-49.572449
13.60	-45.971301	-51.232938	-50.702385
13.70	-46.451897	-51.511835	-51.472772
13.80	-48.060022	-50.823864	-52.153543
13.90	-49.527007	-49.316756	-52.325830
14.00	-49.897505	-48.455884	-51.878891
14.10	-50.504824	-47.102709	-51.484130
14.20	-51.083711	-46.178830	-50.587517
14.30	-52.062574	-46.439048	-50.234901
14.40	-52.635086	-47.289894	-49.443504
14.50	-52.694301	-48.771260	-48.182638
14.60	-52.525332	-50.005942	-47.262870
14.70	-52.520211	-50.383583	-46.578624
14.80	-52.906703	-49.916007	-46.288297
14.90	-53.290716	-50.122360	-45.514947
15.00	-53.174379	-49.876636	-44.765219
15.10	-52.575481	-50.784062	-44.571356
15.20	-50.961042	-51.423865	-45.522980
15.30	-49.091067	-51.826678	-47.401963
15.40	-48.041705	-51.305141	-49.182785
15.50	-47.541648	-50.496407	-50.686918
15.60	-47.561020	-49.736523	-52.038642
15.70	-47.967312	-49.647539	-52.832159
15.80	-47.972593	-49.798933	-53.408087
15.90	-47.945618	-49.945689	-53.478601
16.00	-47.609122	-49.566236	-52.895882
16.10	-46.947432	-48.783351	-51.444042
16.20	-47.440347	-48.769254	-50.670641
16.30	-48.168956	-48.904093	-49.393561
16.40	-49.245200	-49.431465	-50.054969
16.50	-49.626139	-48.946468	-50.961312
16.60	-48.401654	-49.290632	-52.165826
16.70	-47.325805	-49.396267	-53.292481
16.80	-46.175514	-50.908418	-53.774688
16.90	-45.837137	-51.954030	-53.848459
17.00	-46.711441	-52.445739	-53.444564
17.10	-47.292055	-52.167652	-52.886902
17.20	-48.405719	-51.112488	-51.801009
17.30	-48.117287	-48.956639	-51.019656
17.40	-49.010685	-48.295210	-49.918376
17.50	-49.041582	-47.448191	-49.741057
17.60	-50.869793	-48.127913	-48.953386
17.70	-52.128535	-48.909671	-48.404660
17.80	-53.025178	-49.861124	-48.108557
17.90	-53.124665	-50.642616	-48.762737
18.00	-53.029780	-51.562101	-49.787184
18.10	-52.612085	-51.711256	-51.188663
18.20	-52.266115	-51.622315	-51.967525
18.30	-51.511751	-51.056061	-51.990192
18.40	-50.861167	-50.813434	-50.966196
18.50	-49.602924	-50.281896	-49.947811
18.60	-48.590412	-50.126326	-49.589033
18.70	-48.083223	-49.444033	-49.738333
18.80	-47.857921	-49.381650	-50.519808
18.90	-48.241425	-48.333074	-51.337542
19.00	-48.423763	-48.240028	-51.982943
19.10	-48.799978	-48.375056	-52.375730
19.20	-49.055543	-49.442188	-52.122139
19.30	-48.845717	-50.437422	-50.912333
19.40	-48.383084	-50.730633	-48.962830
19.50	-46.248131	-50.073832	-48.501857
19.60	-45.289921	-48.404408	-48.392759
19.70	-44.742603	-46.253355	-49.255574
19.80	-45.840103	-45.240779	-49.414610
19.90	-47.285148	-44.435198	-49.103197
20.00	-48.611942	-44.676365	-48.547603
20.10	-48.925882	-45.338557	-48.781540
20.20	-49.546020	-46.634720	-48.758281
20.30	-49.725954	-48.152915	-49.305960
20.40	-50.978746	-49.911688	-49.756040
20.50	-51.623616	-51.217766	-50.753649
20.60	-51.960853	-52.234942	-51.554582
20.70	-51.690748	-52.981152	-52.207860
20.80	-51.523083	-53.257042	-52.195299
20.90	-51.732546	-52.884790	-50.974062
21.00	-52.359805	-51.529022	-50.332069
21.10	-52.757520	-50.235916	-49.179121
21.20	-52.765438	-49.570453	-49.388931
21.30	-51.867505	-49.289077	-49.940270
21.40	-50.908695	-50.086564	-50.740303
21.50	-49.794959	-50.522158	-51.548756
21.60	-48.457167	-50.947857	-51.919343
21.70	-46.731302	-51.457272	-51.767935
21.80	-45.182038	-51.601943	-51.310517
21.90	-44.980800	-51.356571	-51.082136
22.00	-46.130273	-51.090061	-51.025141
22.10	-47.704406	-50.473697	-50.686301
22.20	-48.771395	-49.810484	-50.750030
22.30	-49.552181	-49.019483	-50.435620
22.40	-49.935493	-48.246426	-50.881700
22.50	-49.957067	-47.384725	-50.806526
22.60	-50.298095	-46.776795	-49.919493
22.70	-50.291445	-47.346284	-49.863063
22.80	-50.700247	-47.930902	-49.657453
22.90	-50.584671	-49.799017	-50.113511
23.00	-50.029015	-50.850848	-50.581356
23.10	-49.677668	-51.827938	-50.503077
23.20	-49.762130	-52.197854	-50.527204
23.30	-50.120803	-52.247810	-50.470116
23.40	-49.804969	-52.545051	-50.342497
23.50	-50.121348	-52.215631	-50.000448
23.60	-49.911156	-51.826308	-49.953554
23.70	-49.882886	-51.417482	-49.821017
23.80	-49.676632	-50.523008	-50.346507
23.90	-49.248992	-49.718180	-50.186036
24.00	-48.814195	-48.803312	-50.619050
24.10	-49.193290	-47.485588	-50.632663
24.20	-49.221520	-47.051145	-50.701229
24.30	-49.485251	-47.196150	-49.735544
24.40	-49.138984	-47.961752	-48.492306
24.50	-47.618412	-47.864942	-48.037651
24.60	-47.128045	-48.878151	-48.549874
24.70	-47.143141	-49.446651	-49.710563
24.80	-48.211916	-51.136863	-50.408402
24.90	-48.536586	-52.261751	-51.186409
25.00	-49.287946	-52.586672	-51.563877
25.10	-49.305352	-52.070164	-51.602428
25.20	-49.740884	-51.235658	-51.545729
25.30	-49.505201	-50.512150	-50.747575
25.40	-49.064309	-50.121560	-51.127687
25.50	-48.826594	-49.683562	-51.590053
25.60	-48.534162	-48.688127	-52.476636
25.70	-47.856353	-47.930424	-52.379880
25.80	-47.237772	-46.789677	-51.663922
25.90	-47.285463	-46.228057	-50.775039
26.00	-47.787606	-45.657712	-50.706638
26.10	-48.593586	-46.475710	-51.070129
26.20	-49.240881	-47.533325	-52.059414
26.30	-49.983251	-48.863095	-52.596548
26.40	-50.976804	-49.837811	-52.135476
26.50	-51.524222	-50.712928	-51.056999
26.60	-51.941842	-51.650590	-50.308135
26.70	-52.136169	-52.463324	-49.692676
26.80	-52.643191	-52.680587	-49.708926
26.90	-53.311314	-51.908393	-50.318321
27.00	-53.781355	-50.799800	-50.993734
27.10	-53.780884	-49.717418	-51.675114
27.20	-53.277534	-48.279087	-51.502448
27.30	-52.455077	-48.371297	-50.756048
27.40	-50.896857	-49.045812	-50.579295
27.50	-49.715734	-50.756033	-50.329150
27.60	-48.567160	-52.378500	-51.494664
27.70	-48.466626	-53.206990	-52.059560
27.80	-47.682461	-53.212214	-52.570664
27.90	-46.969925	-53.043941	-52.411156
28.00	-46.904162	-52.750167	-51.686601
28.10	-46.822606	-52.372444	-50.323316
28.20	-46.779085	-51.895993	-50.295715
28.30	-46.282930	-51.323487	-50.287923
28.40	-46.238289	-51.083928	-51.134429
28.50	-47.115182	-51.222286	-51.553575
28.60	-47.814132	-51.371032	-51.187753
28.70	-48.520424	-51.705189	-50.944917
28.80	-48.757707	-51.791890	-50.465443
28.90	-49.099187	-51.808406	-50.059050
29.00	-49.804501	-51.107935	-50.082215
29.10	-50.465820	-50.176294	-49.374254
